1.5850710995671027,0.8040228441558441,0.0,1.0
2.991456380952384,1.079185181818183,0.0,1.0
4.1685397142857195,1.3696343160173177,0.0,1.0
4.1685397142857195,2.4549968701298712,0.0,1.0
4.107392528138533,3.7696613722943733,0.0,1.0
4.015671748917752,5.0690390779220795,0.0,1.0
3.9086641731601763,6.0626808528138545,0.0,1.0
2.9303091948051976,6.689439510822512,0.0,1.0
1.7532258614718645,7.102183017316018,0.0,1.0
0.4385613593073612,7.438492541125544,0.0,1.0
-0.8913899393939375,7.407918948051949,0.0,1.0
-1.5028618008657983,6.949315051948052,0.0,1.0
-0.9678239220779203,6.184975225108227,0.0,1.0
-0.21877089177488918,5.573503363636364,0.0,1.0
0.2551198008658031,4.748016350649352,0.0,1.0
0.31626698701298883,3.7849481688311704,0.0,1.0
-0.21877089177488918,2.745446004329006,0.0,1.0
-0.845529549783548,1.8588118051948062,0.0,1.0
-0.8302427532467518,0.9568908095238102,0.0,1.0
0.08696503896104124,0.6664416753246758,0.0,1.0
