,0.27114800000000283,-0.31489600000000073
144,0.7103425539580135,2.153555712403338
145,0.6855073448701514,2.170133121009302
146,0.6606241724855533,2.1866077665961177
147,0.6356927043261251,2.202978237119014
148,0.6107126079137757,2.2192431205332213
149,0.5856835507704092,2.23540100479397
150,0.5606052004179354,2.2514504778564906
151,0.5354772243782584,2.2673901276760136
152,0.5102992901732861,2.2832185422077678
153,0.4850710653249237,2.2989343094069845
154,0.4597922173550817,2.3145360172288925
155,0.4344624137856634,2.330022253628723
156,0.4090813221385776,2.345391606561705
157,0.3836486099357294,2.3606426639830715
158,0.3581639446990268,2.3757740138480505
159,0.3326269939503774,2.390784244111872
160,0.3070374252116847,2.405671942729767
161,0.2813949060048584,2.4204356976569645
162,0.2556991038518044,2.4350740968486946
163,0.2299496862744297,2.44958572826019
164,0.2041463207946412,2.4639691798466785
165,0.1782886749343442,2.4782230395633897
166,0.152376416215449,2.492345895365556
167,0.1264092121598592,2.506336335208405
168,0.1003867302894816,2.5201929470471693
169,0.0743086381262232,2.533914318837078
170,0.0481746031919936,2.5474990385333607
171,0.0219842930086953,2.5609456940912487
172,-0.0042626249017638,2.574252873465972
173,-0.0305664830174725,2.5874191646127587
174,-0.0569276138165308,2.600443155486841
175,-0.0833463497770274,2.6133234340434486
176,-0.1098230233770571,2.6260585882378127
177,-0.1363579668865044,2.6386472110603343
178,-0.1629514939507235,2.6510883459047
179,-0.1896038851276325,2.6633818363292434
180,-0.2163154175713879,2.6755276082066537
181,-0.2430863684361375,2.687525587409617
182,-0.2699170148760421,2.6993756998108225
183,-0.2968076340452512,2.71107787128296
184,-0.3237585030979213,2.722632027698719
185,-0.3507698991882062,2.734038094930785
186,-0.377842099470258,2.745295998851847
187,-0.4049753810982324,2.7564056653345945
188,-0.4321700212262849,2.767367020251716
189,-0.4594262970085649,2.7781799894758983
190,-0.4867444855992322,2.788844498879832
191,-0.5141248641524356,2.799360474336204
192,-0.5415677098223339,2.809727841717704
193,-0.5690732997630779,2.819946526897019
194,-0.596641911128823,2.83001645574684
195,-0.6242738210737233,2.839937554139852
196,-0.6519693067519312,2.849709747948745
197,-0.6797286453176041,2.8593329630462083
198,-0.707552113924891,2.8688071253049303
199,-0.7354399897279511,2.8781321605975974
200,-0.7633925498809369,2.8873079947969
201,-0.7914100715379995,2.8963345537755263
202,-0.8194928318532964,2.905211763406164
203,-0.8476411079809805,2.913939549561502
204,-0.8758551770752074,2.9225178381142287
205,-0.904135316290128,2.930946554937033
206,-0.9324818027798988,2.939225625902602
207,-0.9608949136986716,2.9473549768836262
208,-0.9893749262006022,2.955334533752792
209,-1.0179221174398465,2.963164222382789
210,-1.0465367645705554,2.9708439686463057
211,-1.0752191447468844,2.9783736984160303
212,-1.1039695351229857,2.985753337564652
213,-1.1327882128530162,2.9929828119648576
214,-1.161675455091128,3.000062047489336
215,-1.190631538991477,3.0069909700107766
216,-1.219656741708215,3.013769505401867
217,-1.2487513403954953,3.020397579535296
218,-1.277915612207476,3.026875118283752
219,-1.3071498342983077,3.033202047519924
220,-1.336454283822146,3.0393782931165
221,-1.365829237933145,3.045403780946168
222,-1.3952749737854582,3.051278436881616
223,-1.4247917685332396,3.057002186795533
224,-1.4543798993306436,3.06257495656061
225,-1.4840396433318244,3.0679966720495324
226,-1.5137712776909351,3.0732672591349885
227,-1.54357507956213,3.078386643689668
228,-1.573451326099565,3.083354751586259
229,-1.6034002944573915,3.0881715086974504
230,-1.633422261789765,3.092836840895929
231,-1.66351750525084,3.097350674054386
232,-1.6936863019947692,3.101712934045508
233,-1.7239289291757085,3.105923546741983
234,-1.7542456639478097,3.109982438016501
235,-1.7846367834652277,3.113889533741749
236,-1.8151025648821173,3.1176447597904167
237,-1.845643285352633,3.121248042035192
238,-1.8762592220309269,3.124699306348762
239,-1.9069506520711543,3.1279984786038177
240,-1.9377178526274688,3.1311454846730458
241,-1.968561100854025,3.1341402504291347
242,-1.9994800926603704,3.1369818911398903
243,-2.0304677726420444,3.139660106677165
244,-2.061512732391628,3.142158526206221
245,-2.092603491072112,3.144460677881879
246,-2.123728567846495,3.1465500898589607
247,-2.1548764818777717,3.1484102902922877
248,-2.1860357523289347,3.1500248073366786
249,-2.217194898362984,3.151377169146958
250,-2.2483424391429114,3.152450903877945
251,-2.279466893831713,3.153229539684462
252,-2.3105567815923846,3.15369660472133
253,-2.341600621587923,3.15383562714337
254,-2.372586932981321,3.153630135105405
255,-2.403504234935576,3.153063656762254
256,-2.434341046613681,3.1521197202687388
257,-2.465085887178634,3.150781853779681
258,-2.495727275793429,3.149033585449902
259,-2.526253731621062,3.1468584434342235
260,-2.5566537738245265,3.144239955887465
261,-2.5869159215668205,3.1411616509644507
262,-2.617028694010937,3.1376070568199994
263,-2.646980610319874,3.1335597016089336
264,-2.6767601896566235,3.129003113486074
265,-2.706355951184184,3.1239208206062417
266,-2.73575641406555,3.1182963511242585
267,-2.764950097463715,3.112113233194946
268,-2.793925520541677,3.1053549949731245
269,-2.8226712024624288,3.098005164613616
270,-2.851175662388968,3.090047270271241
271,-2.8794274194842893,3.0814648401008222
272,-2.907414992911388,3.0722414022571813
273,-2.935126901833258,3.0623604848951365
274,-2.9625516654128967,3.051805616169511
275,-2.9896778028133,3.040560324235127
276,-3.01649383319746,3.0286081372468034
277,-3.0429882757283746,3.015932583359364
278,-3.069149649569039,3.002517190727628
279,-3.0949664738824483,2.988345487506419
280,-3.120427267831597,2.973401001850556
281,-3.14552055057948,2.957667261914861
282,-3.170234841289096,2.9411277958541566
283,-3.194558473031216,2.923768158474762
284,-3.218477458615681,2.905599173561357
285,-3.241976235853952,2.886648817538348
286,-3.2650392125668715,2.866945393445251
287,-3.287650796575286,2.8465172043215743
288,-3.309795395700038,2.8253925532068296
289,-3.331457417761973,2.8035997431405306
290,-3.352621270581934,2.781167077162187
291,-3.3732713619807653,2.7581228583113093
292,-3.393392099779312,2.734495389627411
293,-3.4129678917984174,2.7103129741500034
294,-3.4319831458589265,2.685603914918598
295,-3.450422269781682,2.660396514972704
296,-3.4682696713875294,2.6347190773518365
297,-3.4855097584973125,2.608599905095504
298,-3.5021269389318754,2.582067301243221
299,-3.518105620512061,2.5551495688344943
300,-3.5334302110587164,2.527875010908841
301,-3.548085118392684,2.500271930505769
302,-3.562054750334807,2.472368630664791
303,-3.575323514705931,2.4441934144254187
304,-3.5878758193269,2.4157745848271626
305,-3.599696072018557,2.3871404449095346
306,-3.610768680601748,2.358319297712047
307,-3.621078052897316,2.3293394462742105
308,-3.630608596726105,2.300229193635537
309,-3.63934471990896,2.2710168428355377
310,-3.647270830266725,2.241730696913724
311,-3.654371335620243,2.2123990589096074
312,-3.660630643790359,2.1830502318627003
313,-3.666033162597918,2.153712518812513
314,-3.6705632998637623,2.124414222798559
315,-3.674205463408738,2.095183646860346
316,-3.676944061053689,2.06604909403739
317,-3.6787635006194574,2.0370388673691995
318,-3.679653823570605,2.008176603009841
319,-3.679632626469972,1.9794631105922849
320,-3.6787259174490634,1.9508922316433548
321,-3.676959706712948,1.922457805972149
322,-3.674360004466696,1.894153673387763
323,-3.670952820915377,1.86597367369929
324,-3.666764166264061,1.8379116467158292
325,-3.661820050717816,1.8099614322464737
326,-3.6561464844817113,1.7821168701003205
327,-3.6497694777608167,1.7543718000864632
328,-3.642715040760202,1.7267200620139975
329,-3.6350091836849368,1.6991554956920225
330,-3.6266779167400895,1.6716719409296292
331,-3.61774725013073,1.6442632375359163
332,-3.608243194061928,1.61692322531998
333,-3.5981917587387526,1.589645744090912
334,-3.587618954366273,1.5624246336578116
335,-3.576550791149559,1.5352537338297725
336,-3.565013279293679,1.5081268844158895
337,-3.553032429003703,1.4810379252252597
338,-3.540634250484701,1.4539806960669783
339,-3.527844753941741,1.4269490367501416
340,-3.514689949579894,1.3999367870838446
341,-3.5011958476042286,1.3729377868771824
342,-3.487388458219814,1.3459458759392509
343,-3.4732937916317197,1.3189548940791456
344,-3.4589378580450143,1.2919586811059631
345,-3.444346667664769,1.264951076828797
346,-3.429546230696052,1.2379259210567444
347,-3.414562557343933,1.2108770535989013
348,-3.3994216578134813,1.1837983142643624
349,-3.384149542309766,1.1566835428622224
350,-3.3687722210378563,1.129526579201578
351,-3.3533157042028225,1.102321263091525
352,-3.3378060020097333,1.0750614343411589
353,-3.3222691246636584,1.0477409327595746
354,-3.306731082369667,1.0203535981558676
355,-3.291217885332829,0.9928932703391355
356,-3.275755543758213,0.9653537891184714
357,-3.2603700678508885,0.937728994302972
358,-3.2450874678159254,0.910012725701733
359,-3.2299337538583925,0.8821988231238489
360,-3.21493493618336,0.8542811263784165
361,-3.200117024995896,0.8262534752745312
362,-3.1855060305010707,0.7981097096212872
363,-3.1711267098638007,0.7698443924985301
364,-3.1569796988223717,0.741466010181004
365,-3.1430438649074084,0.7129956138303699
366,-3.129297294808332,0.684454705319788
367,-3.11571807521456,0.6558647865224208
368,-3.102284292815513,0.6272473593114261
369,-3.08897403430061,0.5986239255599637
370,-3.075765386359268,0.5700159871411961
371,-3.0626364356809064,0.5414450459282816
372,-3.049565268954945,0.5129326037943787
373,-3.0365299728708024,0.4845001626126493
374,-3.0235086341178974,0.4561692242562531
375,-3.0104793393856504,0.4279612905983514
376,-2.997420175363477,0.3998978635121029
377,-2.9843092287408,0.3720004448706677
378,-2.9711245862070355,0.3442905365472062
379,-2.957844334451604,0.3167896404148789
380,-2.944446560163924,0.2895192583468451
381,-2.9309093500334136,0.2625008922162637
382,-2.9172107907494924,0.2357560438962957
383,-2.9033289690015813,0.2093062152601059
384,-2.889241971479096,0.1831729081808455
385,-2.874927884871456,0.1573776245316795
386,-2.8603647958680813,0.1319418661857683
387,-2.845530791158392,0.1068871350162727
388,-2.830403957431803,0.0822349328963469
389,-2.814962381377738,0.0580067616991595
390,-2.799184149685613,0.0342241232978639
391,-2.7830473490448475,0.0109085195656222
392,-2.7665300661448606,-0.0119185476244054
393,-2.749610387675072,-0.0342355763990567
394,-2.732266400324899,-0.0560210648851762
395,-2.7144761907837625,-0.0772535112095984
396,-2.6962178457410797,-0.0979114134991681
397,-2.67746945188627,-0.1179732698807225
398,-2.658209095908753,-0.1374175784811027
399,-2.638414864497947,-0.1562228374271494
400,-2.6180657002720604,-0.1743683156655213
401,-2.597157974415748,-0.1918489777061414
402,-2.575704317613141,-0.2086744308009753
403,-2.5537179823103484,-0.2248548421392895
404,-2.5312122209534813,-0.2404003789103546
405,-2.50820028598865,-0.2553212083034335
406,-2.484695429861965,-0.2696274975077966
407,-2.460710905019536,-0.2833294137127109
408,-2.436259963907473,-0.2964371241074444
409,-2.411355858971888,-0.3089607958812632
410,-2.3860118426588905,-0.3209105962234364
411,-2.36024116741459,-0.3322966923232298
412,-2.3340570856850977,-0.3431292513699118
413,-2.307472849916524,-0.3534184405527516
414,-2.2805017125549782,-0.3631744270610131
415,-2.253156926046572,-0.3724073780839685
416,-2.2254517428374148,-0.3811274608108801
417,-2.197399415373617,-0.3893448424310197
418,-2.169013196101289,-0.3970696901336514
419,-2.140306337466542,-0.4043121711080464
420,-2.1112920919154843,-0.4110824525434697
421,-2.0819837118942286,-0.4173907016291882
422,-2.052394449848883,-0.423247085554471
423,-2.02253755822556,-0.4286617715085872
424,-1.992426289470368,-0.4336449266808007
425,-1.9620738960294195,-0.4382067182603801
426,-1.9314936303488213,-0.4423573134365957
427,-1.9006987448746877,-0.4461068793987106
428,-1.8697024920531264,-0.4494655833359946
429,-1.8385181243302489,-0.4524435924377163
430,-1.8071588941521648,-0.4550510738931419
431,-1.7756380539649848,-0.4572981948915389
432,-1.7439688562148192,-0.4591951226221742
433,-1.7121645533477785,-0.4607520242743181
434,-1.6802383978099726,-0.461979067037235
435,-1.648203642047514,-0.4628864181001935
436,-1.6160735385065093,-0.4634842446524612
437,-1.5838613396330707,-0.4637827138833064
438,-1.5515802978733082,-0.4637919929819956
439,-1.5192436656733328,-0.4635222491377957
440,-1.486864695479254,-0.4629836495399755
441,-1.4544566397371823,-0.462186361377803
442,-1.422032750893229,-0.4611405518405431
443,-1.3896062813935028,-0.459856388117466
444,-1.357190483684115,-0.4583440373978389
445,-1.3247986102111755,-0.4566136668709288
446,-1.292443913420795,-0.4546754437260025
447,-1.260139645759085,-0.4525395351523276
448,-1.2278990596721533,-0.4502161083391731
449,-1.1957354076061115,-0.4477153304758052
450,-1.1636619420070708,-0.4450473687514913
451,-1.1316919153211384,-0.4422223903555005
452,-1.0998385799944297,-0.4392505624770981
453,-1.0681151884730502,-0.4361420523055539
454,-1.0365349932031125,-0.432907027030134
455,-1.0051112466307264,-0.4295556538401062
456,-0.9738572012020033,-0.426098099924737
457,-0.9427861093630518,-0.4225445324732957
458,-0.9119112235599828,-0.4189051186750501
459,-0.881245796238908,-0.4151900257192662
460,-0.8507996132913043,-0.4114093576236937
461,-0.8205649049314019,-0.4075728984864828
462,-0.7905283570816213,-0.4036903313713633
463,-0.7606766535335452,-0.3997713393032347
464,-0.7309964780787515,-0.3958256053069986
465,-0.7014745145088206,-0.3918628124075558
466,-0.6720974466153313,-0.3878926436298078
467,-0.6428519581898655,-0.3839247819986522
468,-0.6137247330240014,-0.3799689105389914
469,-0.5847024549093205,-0.3760347122757244
470,-0.5557718076374023,-0.3721318702337517
471,-0.526919474999826,-0.3682700674379757
472,-0.4981321407881722,-0.3644589869132955
473,-0.4693964887940218,-0.3607083116846117
474,-0.440699202808954,-0.3570277247768236
475,-0.4120269666245466,-0.3534269092148332
476,-0.3833664640323846,-0.3499155480235392
477,-0.3547043788240431,-0.3465033242278441
478,-0.3260273947911045,-0.3431999208526468
479,-0.2973221957251484,-0.3400150209228496
480,-0.2685754654177534,-0.3369583074633515
481,-0.2397738876605011,-0.3340394634990522
482,-0.2109041462449727,-0.3312681720548516
483,-0.1819529249627445,-0.3286541161556533
484,-0.1529069076054012,-0.3262069788263535
485,-0.1237527779645182,-0.3239364430918574
486,-0.0944772198316785,-0.3218521919770627
487,-0.0650669169984619,-0.3199639085068686
488,-0.035508553256446,-0.3182812757061779
489,-0.0057888123972107,-0.3168139765998914
490,0.0241056217876609,-0.3155716942129065
491,0.0541880655065911,-0.3145641115701272
492,0.0844718349679984,-0.3138009116964486
493,0.1149702463803032,-0.3132917776167769
494,0.1456966159519268,-0.3130463923560098
495,0.1766642598912886,-0.3130744389390489
496,0.2078864944068073,-0.3133856003907933
497,0.2393766357069058,-0.3139895597361442
498,0.2711480000000019,-0.314896
