1.9310329999999998,0.21135300000000012,13.772166650207007
1.9718568695124081,0.21790847450064388,14.324485473312635
2.0126304788834504,0.22465530385481602,15.562690686439128
2.053363609381934,0.2315565530699064,17.811457874114787
2.0940660422766615,0.2385752871533049,50.0
2.134747558836437,0.24567457111240487,50.0
2.175417940330066,0.2528174699545962,50.0
2.2160869680263553,0.2599670486872643,50.0
2.2567644231941055,0.2670863723178105,50.0
2.2974600871021233,0.2741385058536141,17.837890804398924
2.3381837410192126,0.28108651430207376,15.335069925158734
2.3789451662141787,0.28789346267057625,13.729188159563956
2.4197541439558274,0.29452241596651185,12.744859042749255
2.46062045551296,0.30093643919727575,12.260569338274559
2.501553882154384,0.30709859737025247,12.270831934933822
2.54256407866441,0.3129724307474382,12.938739814266164
2.5836492202537777,0.31856461310047934,14.740926567857105
2.624786995263569,0.32395879585053167,19.37627751655384
2.665952972371611,0.3292465948709695,50.0
2.707122720255738,0.33451962603515173,50.0
2.7482718075937824,0.33986950521645043,14.084924303034889
2.789375803063573,0.3453878482882333,11.326251526913008
2.830410275342945,0.3511662711238619,10.0
2.871350793109728,0.3572963895967096,10.0
2.9121729250417547,0.36386981958014286,10.0
2.9528522398168575,0.3709781769475218,10.0
2.993364306112866,0.37871307757222517,10.0
3.0336846926076144,0.38716613732760874,10.0
3.0737889679789343,0.3964289720870473,10.0
3.113652700904655,0.4065931977239037,10.0
3.153253220457573,0.4177439316662903,10.0
3.1925986164782123,0.42985273888991204,10.0
3.2317231445983743,0.4427945941359488,10.0
3.270661894302316,0.4564413940042533,10.0
3.3094499550742866,0.47066503509468327,10.0
3.348122416398541,0.4853374140070914,10.197949234238225
3.386714367759328,0.500330427341334,13.207654227383605
3.4252608986409077,0.5155159716972582,50.0
3.463797098527524,0.5307659436747276,50.0
3.502358056903437,0.545952239873589,13.072517865354182
3.5409788632528936,0.5609467568937025,10.208914031812107
3.579694607060152,0.5756213913349189,10.0
3.618540377809461,0.5898480397970933,10.0
3.6575512649850705,0.6034985988800832,10.0
3.6967616828031225,0.6164474792500092,10.0
3.736179868015467,0.6286665519421153,10.0
3.7757800944302473,0.6402541341972767,10.0
3.8155343703258136,0.6513169779682435,10.0
3.8554147039805238,0.661961835207763,10.232344847128319
3.895393103672738,0.6722954578685834,12.578881265652262
3.935441577680805,0.6824245979034564,18.01328810702224
3.975532134283083,0.6924560072651296,50.0
4.01563678175793,0.7024964379063496,17.20642549216939
4.0557275283837,0.7126526417798706,12.313880452956697
4.095776382438748,0.723031370838435,10.117385407006715
4.135755352201434,0.7337393770347933,10.0
4.17563644595011,0.7448834123216959,10.0
4.215391671963131,0.7565702286518932,10.0
4.254992203505658,0.7689045025824235,10.0
4.294396989349654,0.7819605271257621,10.0
4.333555703924896,0.7957895442455782,10.0
4.37241779082318,0.810442222165914,10.0
4.410932693636299,0.82596922911082,10.0
4.44904985595605,0.8424212333043417,10.0
4.486718721374221,0.8598489029705239,10.0
4.5238887334826146,0.8783029063334176,10.0
4.560509335873023,0.8978339116170664,10.0
4.59652997213724,0.9184925870455138,10.0
4.631900085867061,0.9403296008428106,10.0
4.666569120654282,0.9633956212330024,10.0
4.700486520090694,0.987741316440135,10.0
4.733601722483424,1.0134173455885451,10.0
4.765850473237473,1.040450789894982,10.0
4.797125175045625,1.0687940984453708,10.0
4.827309675178201,1.0983849886815753,10.0
4.856287820905518,1.1291611780454536,10.0
4.883943459497898,1.1610603839788658,10.0
4.910160438225656,1.1940203239236744,10.0
4.934822604359114,1.2279787153217405,10.0
4.957813805168588,1.2628732756149252,10.0
4.9790178879244,1.2986417222450874,10.0
4.998318699896863,1.3352217726540891,10.0
5.015600088356303,1.3725511442837905,10.0
5.030745900573033,1.4105675545760523,10.0
5.0436844458337,1.449210675879255,10.0
5.0545331558651725,1.4884284958797085,10.0
5.0634597380098025,1.5281712127826428,10.0
5.070631900016517,1.5683890248111714,10.0
5.076217349634257,1.6090321301883994,10.0
5.080383794611956,1.6500507271374392,10.0
5.083298942698542,1.6913950138813993,10.0
5.085130501642961,1.7330151886433887,10.0
5.086046179194138,1.7748614496465158,10.0
5.0862136831010165,1.8168839951138913,10.0
5.085800721112522,1.8590330232686234,10.0
5.084975000977595,1.9012587323338213,11.951134333170577
5.083904230445167,1.9435113205325967,19.385310746261514
5.082756117264177,1.9857409860880544,50.0
5.081698369183558,2.0278979272233064,15.767083527350328
5.080898363329304,2.0699324330061772,13.048987191522686
5.080457157403872,2.111813014982011,12.381872235866153
5.080329652864091,2.1535483438042764,12.727427917068335
5.080451252952551,2.1951524476182858,14.043000178414013
5.080757360911852,2.236639354569352,16.98107020965241
5.081183379984585,2.278023092802785,50.0
5.081664713413346,2.3193176904638984,50.0
5.082136764440728,2.3605371756980027,50.0
5.082534936309326,2.4016955766504067,15.659250012220875
5.082794632261736,2.4428069214664268,12.928881160684234
5.082851255540552,2.4838852382913714,11.3423486935637
5.082640209388368,2.5249445552705527,10.358776402560139
5.08209689704778,2.5659989005492836,10.0
5.081156721761378,2.607062302272875,10.0
5.0797678182254575,2.6481469229363785,10.0
5.077948127828556,2.6892546956551806,10.0
5.0757393936955015,2.730384065669945,10.0062957646315
5.073183379158769,2.7715334752601395,10.597439245455337
5.070321847550824,2.8127013667052267,11.403610549089517
5.0671965622041295,2.8538861822846773,12.44700830948869
5.063849286451157,2.895086364277949,13.832679520157896
5.060321783624371,2.9363003549645157,15.803655172241827
5.056655817056241,2.9775265966238367,18.943096422147292
5.05289315007923,3.018763531535381,50.0
5.049075546025808,3.0600096019786127,50.0
5.045244768228441,3.101263250232998,50.0
5.041442580019597,3.1425229185780026,50.0
5.03771074473174,3.183787049293091,18.961677744890505
5.034091025697338,3.2250540846577307,17.24363988248756
5.030625162395227,3.2663224667031754,16.776330413875037
5.027335775503682,3.307590438519436,17.408622883460744
5.024191958662337,3.348855686219336,19.332184944996563
5.021153509171306,3.39011579918236,50.0
5.01818022433069,3.4313683667879955,50.0
5.015231901440602,3.4726109784157293,50.0
5.012268337801151,3.5138412234450476,50.0
5.009249330712448,3.5550566912554347,18.793771844379282
5.0061346774745985,3.5962549712263794,15.786555804973283
5.002884175387708,3.6374336527373696,13.874740126718262
