3.1810330000000007,0.661353
3.202438431384207,0.672451656
3.2236982854000007,0.6836017816634399
3.2448129586873287,0.6948036413903587
3.2657828478861526,0.7060574984766521
3.2866083496364245,0.7173636164942556
3.3072898605781034,0.7287222590151037
3.327827777351144,0.7401336896111264
3.348222496595499,0.7515981718542653
3.368474414951128,0.7631159693164482
3.388583929057988,0.7746873455696093
3.408551435556029,0.7863125641856887
3.4283773310852097,0.7979918887366158
3.448062012285487,0.8097255827943248
3.467605875796815,0.8215139099307496
3.487009318259149,0.8333571337178245
3.506272736312448,0.8452555177274836
3.5253965265966625,0.8572093255316637
3.544381085751754,0.8692188207022944
3.5632268104176714,0.8812842668113154
3.581934097234375,0.8934059274306525
3.600503342841821,0.9055840661322467
3.6189349438799634,0.9178189464880309
3.637229296988758,0.9301108320699332
3.6553867988081614,0.9424599864498961
3.673407845978128,0.9548666731998512
3.6912928351386154,0.9673311558917284
3.709042162929579,0.9798536980974666
3.7266562259909697,0.9924345633889959
3.7441354209627504,1.005074015338254
3.761480144484873,1.017772317517174
3.7786907931972933,1.030529733497689
3.7957677637399683,1.0433465268517328
3.812711453,1.0562229611512384
3.8295222568759013,1.0691592999681425
3.8462005727490687,1.0821558068743815
3.8627467970123157,1.0952127454418819
3.879161326305597,1.1083303792425816
3.8954445572688647,1.1215089718484157
3.911596886542076,1.1347487868313186
3.9276187107651848,1.1480500877632227
3.9435104265781518,1.1614131382160628
3.959272430620929,1.1748382017617718
3.9749051195334713,1.1883255419722862
3.9904088899557375,1.2018754224195367
4.005784139,1.2154881066754604
4.021031261889258,1.2291638583119908
4.036150656680425,1.242902941
4.0511427195411365,1.256705618014603
4.066007847111351,1.2705721532245537
4.080746436031019,1.284502810102848
4.095358882940099,1.2984978522214197
4.109845584478549,1.3125575431521999
4.124206937286322,1.3266821464671243
4.138443338003377,1.3408719257381267
4.152555183269664,1.3551271445371433
4.166542869725141,1.3694480664361055
4.180406794009766,1.383834955
4.194147352763494,1.3982880738216046
4.207764942626278,1.412807686
4.221259960238079,1.427394056
4.2346328022388455,1.4420474474478062
4.247883865268541,1.4567681229570602
4.2610135459671135,1.471556346569803
4.274022240974526,1.4864123818579633
4.286910346930727,1.501336492393478
4.299678260475675,1.516328941748278
4.312326378249333,1.5313899934942972
